error, error_dot, error_int, stamp, 
-2.356204396513243, -9.90907791012656e-05, -0.4235484717085523, 1761337829.641977, 
-2.3562391444294835, -0.0005333998737020954, -0.3180506079124696, 1761337829.6819806, 
-2.34806212224103, 0.08120423964038832, -0.31802041870152314, 1761337829.7320614, 
-2.327436474719247, 0.2883196253902597, -0.3515092742641674, 1761337829.7819586, 
-2.302453126865233, 0.4537027470777194, -0.3505249247797164, 1761337829.8325279, 
-2.2606379070882054, 0.5917306318474512, -0.3831893871248421, 1761337829.8931806, 
-2.2190167825261873, 0.7713221631952778, -0.3710959219656418, 1761337829.9419615, 
-2.1692786199953282, 0.9199540204025418, -0.32975518725015596, 1761337829.992371, 
-2.114363638460312, 1.0467111898362322, -0.3252245907716264, 1761337830.0419896, 
-2.067541200671596, 1.139155526730806, -0.2844828065124724, 1761337830.0819554, 
-2.004321586130483, 1.2181329126691005, -0.27823651402808086, 1761337830.1319435, 
-1.8812596781739916, 1.249295663752715, -0.4456580462562507, 1761337830.2316778, 
-1.775020120548838, 1.2021453893910867, -0.5391916355034129, 1761337830.3224502, 
-1.6425111840704614, 1.1394623033871447, -0.5571894935573197, 1761337830.4419858, 
-1.5540701427417245, 1.0404549105722718, -0.5232334947479251, 1761337830.532939, 
-1.4681224357337794, 0.9179386216269323, -0.44428411921623107, 1761337830.6324737, 
-1.3964416127099475, 0.8317516467708965, -0.4178587094531204, 1761337830.7220738, 
-1.313147229442307, 0.7472836060925236, -0.43766563537886205, 1761337830.8419976, 
-1.2560110092262782, 0.6614269942036504, -0.41809834761064557, 1761337830.9329364, 
-1.1989169598520892, 0.6025577312656405, -0.35781471579749585, 1761337831.0319169, 
-1.1511979231766276, 0.5519434685872076, -0.3417122721858523, 1761337831.122454, 
-1.0879976337374915, 0.5279729883757416, -0.36106266025671735, 1761337831.241952, 
-1.0425163595186637, 0.5171398336291287, -0.34374125906309, 1761337831.3319433, 
-0.9872268468907588, 0.5036289305329873, -0.3120238758519336, 1761337831.4421122, 
-0.9459256198552388, 0.5092550047350142, -0.28285168251421167, 1761337831.5220528, 
-0.8856985285126244, 0.5093323351684588, -0.2817600045563946, 1761337831.6420236, 
-0.8398820351288749, 0.5029577911255598, -0.28170286686871365, 1761337831.732947, 
-0.7923881308209348, 0.4903510793514178, -0.2398781452060037, 1761337831.8325565, 
-0.7517052581623243, 0.466402870818005, -0.22507754341220687, 1761337831.9217725, 
-0.7018882196337177, 0.4352360956182356, -0.23516685528817813, 1761337832.0419679, 
-0.6673254272471199, 0.39928955029114177, -0.2228835617420108, 1761337832.131949, 
-0.6325512967425451, 0.3652707006874494, -0.19052769207374437, 1761337832.2323277, 
-0.5995625736689667, 0.3230120953508922, -0.19990634832357465, 1761337832.342439, 
-0.5744186188017517, 0.2760722191372997, -0.18938925434447523, 1761337832.4419992, 
-0.5528933354391676, 0.2445994577372755, -0.16450122913111245, 1761337832.532958, 
-0.5314551885038514, 0.226562633143106, -0.15757542323183016, 1761337832.6319902, 
-0.512588813776782, 0.21284588577854766, -0.15107751585605705, 1761337832.722167, 
-0.4908288958070597, 0.1953924310952655, -0.16117724016605142, 1761337832.8420103, 
-0.47521897401201896, 0.17657385489248612, -0.15586453079201448, 1761337832.932989, 
-0.4559741831117403, 0.18298170427335378, -0.13507918022414309, 1761337833.0319924, 
-0.4376174537033064, 0.19896845968433097, -0.12947957564863394, 1761337833.1221745, 
-0.4144619451332683, 0.19834681053792513, -0.13739189457587375, 1761337833.242063, 
-0.398387827564747, 0.184993941604704, -0.13178793581187012, 1761337833.3329563, 
-0.38024255962161524, 0.18003139939539292, -0.11330228178450849, 1761337833.4319935, 
-0.3636523931729867, 0.18334690694521497, -0.10820736204365838, 1761337833.5224144, 
-0.3420357662607998, 0.1821450804738468, -0.11400821149379166, 1761337833.6419668, 
-0.32668135791969144, 0.17478097635750933, -0.10867859262489309, 1761337833.7329564, 
-0.31352625463817274, 0.15075542490210533, -0.09335122613741097, 1761337833.8320444, 
-0.30180077160340923, 0.11959631778055393, -0.09856141029854401, 1761337833.9422145, 
-0.29262405516750567, 0.09919395472259437, -0.09531827255784361, 1761337834.042008, 
-0.28477846052836453, 0.08863781668660867, -0.08429359846495596, 1761337834.1339645, 
-0.278066017374464, 0.07689445216563418, -0.0812655540997163, 1761337834.2319984, 
-0.27169208022451175, 0.06953802714872706, -0.07857553426229294, 1761337834.3222737, 
-0.26487471723615874, 0.0637714934387254, -0.08554035823909878, 1761337834.442008, 
-0.25649642549055685, 0.07450431207634305, -0.0835620157332412, 1761337834.5330062, 
-0.25064803249490986, 0.07557349151352813, -0.07334032547289283, 1761337834.6320043, 
-0.2412746633803997, 0.08158117806969187, -0.0707449715654206, 1761337834.722058, 
-0.22775908144339185, 0.10837438797950846, -0.07557347001482281, 1761337834.8420234, 
-0.21257232265090797, 0.13982920204704496, -0.0718775048295014, 1761337834.932964, 
-0.1979267588770921, 0.1574169607330178, -0.060636402599539535, 1761337835.0320292, 
-0.18228963786854235, 0.16069490528403635, -0.05606761273941826, 1761337835.1221297, 
-0.1682796250563836, 0.14522525637307002, -0.0575778781619833, 1761337835.2419777, 
-0.15888766751948102, 0.11063152167895615, -0.0534521009103916, 1761337835.3319693, 
-0.1519520643486052, 0.08684601238966812, -0.04552426378154784, 1761337835.4320104, 
-0.14744794435071817, 0.059558599804548, -0.04365281750604972, 1761337835.522473, 
-0.14986529771310586, 0.014787018367683208, -0.04718189324641294, 1761337835.6420507, 
-0.1555321994731358, -0.04093266719692928, -0.04788812490478247, 1761337835.733972, 
-0.15830050461485357, -0.04493413094264261, -0.044056638756691746, 1761337835.8320737, 
-0.16188545194087922, -0.033944840087493294, -0.04482901119674156, 1761337835.9224408, 
-0.16197793824119522, -0.020222282817769832, -0.050608244242285334, 1761337836.041995, 
-0.15594406987947096, 0.03241355855563808, -0.050747562681807606, 1761337836.1339738, 
-0.14908336797452737, 0.06797222101702155, -0.04425105004638934, 1761337836.231505, 
-0.13974147739509313, 0.08617740785391156, -0.0420547502859512, 1761337836.3230822, 
-0.11373020819246449, 0.161272595652377, -0.04217245380246116, 1761337836.4410288, 
-0.0979700562018575, 0.19502591807646502, -0.037062557409369756, 1761337836.5339994, 
-0.07798413170925933, 0.18769080528008003, -0.027527799132088356, 1761337836.6310825, 
-0.06093377304887326, 0.1954949256139637, -0.022407775648187904, 1761337836.7231839, 
-0.05052132369423212, 0.13673873786509788, -0.019886754875992438, 1761337836.8410366, 
-0.044722201754104685, 0.07535703248591957, -0.016464443667927944, 1761337836.934027, 
-0.04299637414652935, 0.040075506553884824, -0.013133480002131466, 1761337837.0310464, 
-0.04735161441986113, -0.014761234864781137, -0.012769213718030794, 1761337837.1231022, 
-0.05839953473303172, -0.07048929741520109, -0.01561876981490442, 1761337837.24105, 
-0.07302657546306657, -0.12545557153306514, -0.018858338961567644, 1761337837.3340719, 
-0.0957009453828288, -0.19545690784139463, -0.021583580649919193, 1761337837.4311075, 
-0.11408986285090705, -0.2171456275386417, -0.02668321817499211, 1761337837.5227675, 
-0.1262502026797936, -0.1517367397858545, -0.035265959818909266, 1761337837.6409984, 
-0.1252941856652745, -0.0462856153741968, -0.03861398682745082, 1761337837.733984, 
-0.11597099499859187, 0.0531506107479367, -0.03492905435565316, 1761337837.8310804, 
-0.09807108194778191, 0.14552732677813146, -0.032045986690016376, 1761337837.9228585, 
-0.06655549085730827, 0.2308591597609169, -0.029456297329071193, 1761337838.0410345, 
-0.03592742705749252, 0.2980790005786699, -0.02117211925305811, 1761337838.133995, 
-0.014451846440030724, 0.27528511417017865, -0.01111423060853558, 1761337838.2311273, 
0.003354493596471997, 0.207241748101392, -0.004448740154409686, 1761337838.3232033, 
0.021180809959938873, 0.17235508067992916, 0.0010581548487960406, 1761337838.441007, 
0.034245853127821135, 0.1459171852388037, 0.006195100609221555, 1761337838.5339887, 
0.046238670304117324, 0.13199123485940858, 0.009663937394573646, 1761337838.6311197, 
0.054129897232590096, 0.1047398305104481, 0.012712967310768025, 1761337838.7228682, 
0.053411932713051335, 0.03996752543434869, 0.016143133618171716, 1761337838.84107, 
0.05022909064832426, -0.020142756610436272, 0.016663451378971815, 1761337838.9341042, 
0.04767974718819179, -0.030242416551069816, 0.014380453017446917, 1761337839.0311358, 
0.04767983088408867, -0.013136240021869246, 0.013779764834978376, 1761337839.1234014, 
0.054066809173328956, 0.02714103717407519, 0.01568458093293356, 1761337839.2410662, 
0.06007316416473607, 0.059455804425691414, 0.017039508631604038, 1761337839.334, 
0.050508753056478284, -0.016916737586434007, 0.015647395170528676, 1761337839.4311364, 
